schema,view name,column name,data type,max length,is nullable
reporting,vwAuthorityProvisionToTargetControlSetControl,Authority_Id,int,4,0
reporting,vwAuthorityProvisionToTargetControlSetControl,AuthorityProvision_Id,int,4,0
reporting,vwAuthorityProvisionToTargetControlSetControl,TargetControlSet_Id,bigint,8,0
reporting,vwAuthorityProvisionToTargetControlSetControl,TargetControlSet_Name,nvarchar,8000,1
reporting,vwAuthorityProvisionToTargetControlSetControl,TargetControl_Id,int,4,0
reporting,vwAuthorityProvisionToTargetControlSetControl,TargetControl_Reference,nvarchar,8000,1
reporting,vwAuthorityProvisionToTargetControlSetControl,TargetControl_Name,varchar,200,1
reporting,vwWorkflowStage,WorkflowStage_Id,int,4,0
reporting,vwWorkflowStage,WorkflowStage_TenantId,int,4,0
reporting,vwWorkflowStage,WorkflowStage_Name,nvarchar,128,0
reporting,vwWorkflowStage,WorkflowStage_Description,nvarchar,-1,1
reporting,vwWorkflowStage,WorkflowStage_Order,int,4,0
reporting,vwWorkflowStage,WorkflowStage_IsDefault,bit,1,0
reporting,vwWorkflowStage,WorkflowStage_TransitionFromAll,bit,1,0
reporting,vwWorkflowStage,WorkflowStage_TransitionToAll,bit,1,0
reporting,vwWorkflowStage,WorkflowStage_WorkflowId,int,4,0
reporting,vwWorkflowStage,WorkflowStage_CreationTime,datetime2,8,0
reporting,vwWorkflowStage,WorkflowStage_CreatorUserId,bigint,8,1
reporting,vwWorkflowStage,WorkflowStage_LastModificationTime,datetime2,8,1
reporting,vwWorkflowStage,WorkflowStage_LastModifierUserId,bigint,8,1
reporting,vwWorkflowStage,WorkflowStage_IsDeleted,bit,1,0
reporting,vwWorkflowStage,WorkflowStage_DeleterUserId,bigint,8,1
reporting,vwWorkflowStage,WorkflowStage_DeletionTime,datetime2,8,1
reporting,vwQuestionOption_source,Question_TenantId,int,4,1
reporting,vwQuestionOption_source,Question_Id,int,4,1
reporting,vwQuestionOption_source,Question_IdRef,nvarchar,-1,1
reporting,vwQuestionOption_source,Question_Name,nvarchar,-1,1
reporting,vwQuestionOption_source,Question_Description,nvarchar,-1,1
reporting,vwQuestionOption_source,Question_Order,int,4,0
reporting,vwQuestionOption_source,Question_File,varbinary,-1,1
reporting,vwQuestionOption_source,Question_ComponentStr,nvarchar,-1,1
reporting,vwQuestionOption_source,Question_HiddenInSurveyForConditional,bit,1,0
reporting,vwQuestionOption_source,Question_AssessmentDomainId,int,4,1
reporting,vwQuestionOption_source,Question_Type,int,4,1
reporting,vwQuestionOption_source,Question_TypeCode,varchar,18,0
reporting,vwQuestionOption_source,Question_Weighting,int,4,1
reporting,vwQuestionOption_source,Question_MaxPossibleScore,bigint,8,1
reporting,vwQuestionOption_source,QuestionOption_Key,int,4,1
reporting,vwQuestionOption_source,QuestionOption_Value,nvarchar,8000,1
reporting,vwQuestionOption_source,QuestionOption_Rank,int,4,1
reporting,vwQuestionOption_source,QuestionOption_IsTargetResponse,int,4,1
reporting,vwQuestionOption_source,QuestionOption_RiskStatus,int,4,1
reporting,vwQuestionOption_source,QuestionOption_RiskStatusCode,varchar,14,0
reporting,vwQuestionOption_source,QuestionOption_RiskStatusCalc,numeric,5,1
reporting,vwQuestionOption_source,Question_UpdateTime,datetime2,8,1
reporting,vwQuestionOption_source,QuestionOption_PK,varchar,21,1
reporting,vwAssessmentPolicyDomainMapping,AssessmentPolicyDomainMapping_ID,int,4,0
reporting,vwAssessmentPolicyDomainMapping,AssessmentPolicyDomainMapping_AssessmentDomainId,int,4,0
reporting,vwAssessmentPolicyDomainMapping,AssessmentPolicyDomainMapping_PolicyDomainId,int,4,0
reporting,vwAssessmentPolicyDomainMapping,AssessmentPolicyDomainMapping_TenantId,int,4,0
reporting,Filter_ControlSetResponsibilityTaskAssignee,Policy_TenantId,int,4,0
reporting,Filter_ControlSetResponsibilityTaskAssignee,Policy_Name,nvarchar,8000,1
reporting,Filter_ControlSetResponsibilityTaskAssignee,Controls_Name,varchar,200,1
reporting,Filter_ControlSetResponsibilityTaskAssignee,Responsibility_Title,nvarchar,8000,1
reporting,Filter_ControlSetResponsibilityTaskAssignee,Assignee,nvarchar,194,1
reporting,vwWorkflowStageTransition,WorkflowStageTransition_Id,int,4,0
reporting,vwWorkflowStageTransition,WorkflowStageTransition_TenantId,int,4,0
reporting,vwWorkflowStageTransition,WorkflowStageTransition_FromWorkflowStageId,int,4,0
reporting,vwWorkflowStageTransition,WorkflowStageTransition_ToWorkflowStageId,int,4,0
reporting,vwWorkflowStageTransition,WorkflowStageTransition_CreationTime,datetime2,8,0
reporting,vwWorkflowStageTransition,WorkflowStageTransition_CreatorUserId,bigint,8,1
reporting,vwWorkflowStageTransition,WorkflowStageTransition_LastModificationTime,datetime2,8,1
reporting,vwWorkflowStageTransition,WorkflowStageTransition_LastModifierUserId,bigint,8,1
reporting,vwWorkflowStageTransition,WorkflowStageTransition_IsDeleted,bit,1,0
reporting,vwWorkflowStageTransition,WorkflowStageTransition_DeleterUserId,bigint,8,1
reporting,vwWorkflowStageTransition,WorkflowStageTransition_DeletionTime,datetime2,8,1
reporting,vwQuestionProvisionControlList,Id,int,4,0
reporting,vwQuestionProvisionControlList,ProvisionControlList,nvarchar,-1,1
reporting,vwQuestionProvisionControlList,Tenant_Id,int,4,0
reporting,vwQuestionProvisionControlList,Question_Id,int,4,0
reporting,vwQuestionProvisionControlList,QPC_UpdateTime,datetime2,8,1
reporting,vwAssessmentRespondentPermission,AssessmentRespondentPermission_ID,bigint,8,0
reporting,vwAssessmentRespondentPermission,AssessmentRespondentPermission_TenantId,int,4,0
reporting,vwAssessmentRespondentPermission,AssessmentRespondentPermission_AssessmentId,bigint,8,0
reporting,vwAssessmentRespondentPermission,AssessmentRespondentPermission_CreationTime,datetime2,8,0
reporting,vwAssessmentRespondentPermission,AssessmentRespondentPermission_LastModificationTime,datetime2,8,1
reporting,vwAssessmentRespondentPermission,AssessmentRespondentPermission_UserId,bigint,8,1
reporting,vwAssessmentRespondentPermission,AssessmentRespondentPermission_CanSubmitAssessment,bit,1,0
reporting,Condensed_assessments,Union_Id,uniqueidentifier,16,0
reporting,Condensed_assessments,Tenant_Id,int,4,1
reporting,Condensed_assessments,Tenant_Name,nvarchar,256,0
reporting,Condensed_assessments,Record_Type,varchar,11,0
reporting,Condensed_assessments,Record_Id,bigint,8,0
reporting,Condensed_assessments,Record_Last_Modification_Date_Time,datetime2,8,1
reporting,Condensed_assessments,Is_Deleted,int,4,1
reporting,Condensed_assessments,Module_Reference_Id,varchar,1,1
reporting,Condensed_assessments,Record_Name,nvarchar,-1,1
reporting,Condensed_assessments,Record_Description,nvarchar,-1,1
reporting,Condensed_assessments,Record_Status,varchar,11,0
reporting,Condensed_assessments,Record_Due_Date_Time,datetime2,8,1
reporting,Condensed_assessments,Record_Overdue,varchar,3,0
reporting,Condensed_assessments,Record_Subtype,varchar,9,0
reporting,Condensed_assessments,Assigned_Owners,nvarchar,-1,1
reporting,Condensed_assessments,Access_Members,varchar,1,1
reporting,Condensed_assessments,Tags,nvarchar,8000,1
reporting,Condensed_assessments,TenantVendorId,bigint,8,1
reporting,Condensed_assessments,Additional_Info,varchar,1,1
reporting,vwZeroLoginsMonthly,Logintype,varchar,10,0
reporting,vwZeroLoginsMonthly,Tenant_Id,int,4,0
reporting,vwZeroLoginsMonthly,GenDate,datetime,8,1
reporting,vwZeroLoginsMonthly,Date_Time,datetime,8,1
reporting,vwZeroLoginsMonthly,LoginMonth,varchar,30,1
reporting,vwZeroLoginsMonthly,Year,int,4,1
reporting,vwZeroLoginsMonthly,Month,int,4,1
reporting,vwZeroLoginsMonthly,TenantName,nvarchar,256,0
reporting,vwZeroLoginsMonthly,Edition,nvarchar,-1,1
reporting,vwZeroLoginsMonthly,UserId,bigint,8,1
reporting,vwZeroLoginsMonthly,UserName,nvarchar,194,1
reporting,vwZeroLoginsMonthly,EmailAddress,nvarchar,512,1
reporting,vwZeroLoginsMonthly,FirstLogin,datetime2,8,1
reporting,vwZeroLoginsMonthly,LastLoginTime,datetime2,8,1
reporting,vwQuestionReferenceDocuments,QuestionReferenceDocuments_ID,int,4,0
reporting,vwQuestionReferenceDocuments,QuestionReferenceDocuments_FileName,nvarchar,8000,1
reporting,vwQuestionReferenceDocuments,QuestionReferenceDocuments_DisplayFileName,nvarchar,8000,1
reporting,vwQuestionReferenceDocuments,QuestionReferenceDocuments_ContainerName,nvarchar,8000,1
reporting,vwQuestionReferenceDocuments,QuestionReferenceDocuments_QuestionId,int,4,1
reporting,vwQuestionReferenceDocuments,QuestionReferenceDocuments_TenantId,int,4,0
reporting,vwQuestionReferenceDocuments,QuestionReferenceDocuments_FileSizeInKB,float,8,0
reporting,vwQuestionReferenceDocuments,QuestionReferenceDocuments_QuestionGroupId,int,4,1
reporting,vwAssessmentResponse,AssessmentResponse_ID,bigint,8,0
reporting,vwAssessmentResponse,AssessmentResponse_TenantId,int,4,0
reporting,vwAssessmentResponse,AssessmentResponse_Status,int,4,0
reporting,vwAssessmentResponse,AssessmentResponse_StatusCode,varchar,11,1
reporting,vwAssessmentResponse,AssessmentResponse_Version,nvarchar,8000,1
reporting,vwAssessmentResponse,AssessmentResponse_AssessmentId,bigint,8,0
reporting,vwAssessmentResponse,AssessmentResponse_UserId,bigint,8,0
reporting,vwAssessmentResponse,AssessmentResponse_SubmittedDate,datetime2,8,1
reporting,vwAssessmentResponse,AssessmentResponse_ExternalSummary,nvarchar,8000,1
reporting,vwAssessmentResponse,AssessmentResponse_InternalSummary,nvarchar,8000,1
reporting,vwAssessmentResponse,AssessmentResponse_Name,nvarchar,8000,1
reporting,vwAssessmentResponse,AssessmentResponse_RiskRatingWeightedScore,decimal,9,1
reporting,vwAssessmentResponse,AssessmentResponse_PK,varchar,100,0
reporting,vwAssessmentResponse,AssessmentResponse_UpdateTime,datetime2,8,1
reporting,vwAssessmentTagList,Assessment_Id,bigint,8,0
reporting,vwAssessmentTagList,Assessment_TagList,nvarchar,8000,1
reporting,vwAssessmentTagList,AssessmentTagList_UpdateTime,datetime2,8,1
reporting,vwIndexColumns,Table_Name,sysname,256,0
reporting,vwIndexColumns,Index_Name,sysname,256,1
reporting,vwIndexColumns,index_id,int,4,0
reporting,vwIndexColumns,type_desc,nvarchar,120,1
reporting,vwIndexColumns,is_unique,bit,1,1
dbo,v_sdo_AssessmentDomainProvisionResponseDataDropdown,Tenant_Id,int,4,0
dbo,v_sdo_AssessmentDomainProvisionResponseDataDropdown,AssessmentCustomField_UniqueId,uniqueidentifier,16,0
dbo,v_sdo_AssessmentDomainProvisionResponseDataDropdown,Assessment_Id,bigint,8,0
dbo,v_sdo_AssessmentDomainProvisionResponseDataDropdown,Requirement_Id,int,4,0
dbo,v_sdo_AssessmentDomainProvisionResponseDataDropdown,Response_Field_Type,varchar,19,1
dbo,v_sdo_AssessmentDomainProvisionResponseDataDropdown,Response_Field,nvarchar,-1,1
dbo,v_sdo_AssessmentDomainProvisionResponseDataDropdown,Response_Field_Value,nvarchar,-1,1
reporting,vwResponsibilityTaskDocument,ResponsibilityTaskDocument_Id,int,4,0
reporting,vwResponsibilityTaskDocument,ResponsibilityTaskDocument_TenantId,int,4,0
reporting,vwResponsibilityTaskDocument,ResponsibilityTaskDocument_FileName,nvarchar,8000,1
reporting,vwResponsibilityTaskDocument,ResponsibilityTaskDocument_Fileurl,nvarchar,8000,1
reporting,vwResponsibilityTaskDocument,ResponsibilityTaskDocument_LastUpload,datetime2,8,0
reporting,vwResponsibilityTaskDocument,ResponsibilityTaskDocument_ResponsibilityTaskId,bigint,8,0
reporting,vwResponsibilityTaskDocument,ResponsibilityTaskDocument_UserId,bigint,8,0
reporting,vwResponsibilityTaskDocument,ResponsibilityTaskDocument_DisplayFileName,nvarchar,8000,1
reporting,vwAuthorityCustomField_V2,AuthorityCustomField_Id,int,4,0
reporting,vwAuthorityCustomField_V2,AuthorityCustomField_AuthorityId,int,4,0
reporting,vwAuthorityCustomField_V2,AuthorityCustomField_FieldName,varchar,200,1
analytics,vControls,Uuid,uniqueidentifier,16,0
analytics,vControls,TenantId,int,4,0
analytics,vControls,PolicyDomain_Id,int,4,0
analytics,vControls,Controls_Id,int,4,0
analytics,vControls,Controls_IdRef,nvarchar,-1,1
analytics,vControls,Controls_Name,nvarchar,-1,1
analytics,vControls,Controls_IsCurrent,int,4,0
reporting,dim_assessment,Assessment_Id,bigint,8,0
reporting,dim_assessment,Assessment_Name,varchar,200,1
reporting,dim_assessment,Assessment_IsLatest,int,4,1
reporting,dim_assessment,Assessment_StatusCode,varchar,11,0
reporting,dim_assessment,Assessment_Version,int,4,1
reporting,dim_assessment,Template_Name,nvarchar,-1,1
reporting,dim_assessment,Assessment_QuestionType,int,4,0
reporting,dim_assessment,QuestionTypeCode,varchar,16,0
reporting,dim_assessment,Assessment_TenantId,int,4,1
reporting,vwControlSetAssessmentItem,Tenant_Id,int,4,0
reporting,vwControlSetAssessmentItem,ControlSet_Id,bigint,8,0
reporting,vwControlSetAssessmentItem,Control_Id,int,4,0
reporting,vwControlSetAssessmentItem,ItemType,varchar,19,0
reporting,vwControlSetAssessmentItem,Assessment_ID,bigint,8,0
reporting,vwControlSetAssessmentItem,Item_Id,int,4,0
reporting,vwAssessmentLinkedIssues,TenantName,nvarchar,256,0
reporting,vwAssessmentLinkedIssues,TenantVendor_Name,nvarchar,-1,1
reporting,vwAssessmentLinkedIssues,Assessment_Id,bigint,8,0
reporting,vwAssessmentLinkedIssues,Assessment_CreationTime,datetime2,8,0
reporting,vwAssessmentLinkedIssues,Assessment_CreatorUserId,bigint,8,1
reporting,vwAssessmentLinkedIssues,Assessment_LastModificationTime,datetime2,8,1
reporting,vwAssessmentLinkedIssues,Assessment_LastModifierUserId,bigint,8,1
reporting,vwAssessmentLinkedIssues,Assessment_DeleterUserId,bigint,8,1
reporting,vwAssessmentLinkedIssues,Assessment_DeletionTime,datetime2,8,1
reporting,vwAssessmentLinkedIssues,Assessment_TenantId,int,4,1
reporting,vwAssessmentLinkedIssues,Assessment_Name,nvarchar,-1,1
reporting,vwAssessmentLinkedIssues,LinkedIssueName,nvarchar,-1,1
reporting,vwAssessmentLinkedIssues,Assessment_Status,int,4,0
reporting,vwAssessmentLinkedIssues,Assessment_StatusCode,varchar,11,0
reporting,vwAssessmentLinkedIssues,Assessment_Description,nvarchar,-1,1
reporting,vwAssessmentLinkedIssues,Assessment_DueDate,datetime2,8,1
reporting,vwAssessmentLinkedIssues,Assessment_TenantVendorId,bigint,8,1
reporting,vwAssessmentLinkedIssues,Assessment_PublishedDate,datetime2,8,1
reporting,vwAssessmentLinkedIssues,Assessment_EndPage,nvarchar,-1,1
reporting,vwAssessmentLinkedIssues,Assessment_Introduction,nvarchar,-1,1
reporting,vwAssessmentLinkedIssues,Assessment_TypeId,int,4,1
reporting,vwAssessmentLinkedIssues,Assessment_QuestionType,int,4,0
reporting,vwAssessmentLinkedIssues,Assessment_QuestionTypeCode,varchar,16,0
reporting,vwAssessmentLinkedIssues,Assessment_CreatedFromTemplateId,bigint,8,1
reporting,vwAssessmentLinkedIssues,Assessment_BulkSendAssessmentLogId,bigint,8,1
reporting,vwAssessmentLinkedIssues,Assessment_HasPeriod,bit,1,1
reporting,vwAssessmentLinkedIssues,Assessment_Period,int,4,1
reporting,vwAssessmentLinkedIssues,Assessment_PeriodicAssessmentId,bigint,8,1
reporting,vwAssessmentLinkedIssues,Assessment_PeriodStartDate,datetime2,8,1
reporting,vwAssessmentLinkedIssues,Assessment_ReAssessmentParentId,bigint,8,1
reporting,vwAssessmentLinkedIssues,Assessment_ReAssessmentRootId,bigint,8,1
reporting,vwAssessmentLinkedIssues,Assessment_ReAssessmentVersion,int,4,1
reporting,vwAssessmentLinkedIssues,Assessment_PublishedById,bigint,8,1
reporting,vwAssessmentLinkedIssues,Assessment_ClosedDate,datetime2,8,1
reporting,vwAssessmentLinkedIssues,Assessment_ClosedReason,nvarchar,-1,1
reporting,vwAssessmentLinkedIssues,Assessment_ResponseCompletedDate,datetime2,8,1
reporting,vwAssessmentLinkedIssues,Assessment_ResponseStartedDate,datetime2,8,1
reporting,vwAssessmentLinkedIssues,Assessment_ReviewedDate,datetime2,8,1
reporting,vwAssessmentLinkedIssues,Assessment_AssessmentVersion,int,4,1
reporting,vwAssessmentLinkedIssues,Assessment_CreatedFromAssessmentId,bigint,8,1
reporting,vwAssessmentLinkedIssues,Assessment_WorkFlowId,int,4,0
reporting,vwAssessmentLinkedIssues,Assessment_Workflow,varchar,11,0
reporting,vwAssessmentLinkedIssues,Assessment_IsLocked,bit,1,0
reporting,vwAssessmentLinkedIssues,Assessment_CreatedFromMethod,int,4,1
reporting,vwAssessmentLinkedIssues,Assessment_CreatedFromTemplateStatus,int,4,1
reporting,vwAssessmentLinkedIssues,Assessment_IsLockedForClients,bit,1,0
reporting,vwAssessmentLinkedIssues,Assessment_NameVarChar,varchar,200,1
reporting,vwAssessmentLinkedIssues,Assessment_CreatedFromOnboardingFormId,bigint,8,1
reporting,vwAssessmentLinkedIssues,Assessment_IsAutomatedAssessment,bit,1,0
dbo,v_sdo_AssessmentDomainProvisionResponseDataText,Tenant_Id,int,4,0
dbo,v_sdo_AssessmentDomainProvisionResponseDataText,AssessmentCustomField_UniqueId,uniqueidentifier,16,0
dbo,v_sdo_AssessmentDomainProvisionResponseDataText,Assessment_Id,bigint,8,0
dbo,v_sdo_AssessmentDomainProvisionResponseDataText,Requirement_Id,int,4,0
dbo,v_sdo_AssessmentDomainProvisionResponseDataText,Response_Field_Type,varchar,19,1
dbo,v_sdo_AssessmentDomainProvisionResponseDataText,Response_Field,nvarchar,-1,1
dbo,v_sdo_AssessmentDomainProvisionResponseDataText,Response_Field_Value,nvarchar,-1,1
reporting,vwReviewRisks,ReviewRisks_Id,bigint,8,0
reporting,vwReviewRisks,ReviewRisks_TenantId,int,4,0
reporting,vwReviewRisks,ReviewRisks_RiskReviewId,bigint,8,0
reporting,vwReviewRisks,ReviewRisks_RiskId,int,4,0
reporting,vwReviewRisks,ReviewRisks_IsReviewed,bit,1,0
reporting,vwReviewRisks,ReviewRisks_ReviewedById,bigint,8,1
reporting,vwReviewRisks,ReviewRisks_ReviewedDate,datetime2,8,1
reporting,vwReviewRisks,ReviewRisks_MigratedReviewedByIds,nvarchar,1000,1
reporting,vwAuthorityPolicy,AuthorityPolicy_Id,bigint,8,0
reporting,vwAuthorityPolicy,AuthorityPolicy_CreationTime,datetime2,8,0
reporting,vwAuthorityPolicy,AuthorityPolicy_CreatorUserId,bigint,8,1
reporting,vwAuthorityPolicy,AuthorityPolicy_LastModificationTime,datetime2,8,1
reporting,vwAuthorityPolicy,AuthorityPolicy_LastModifierUserId,bigint,8,1
reporting,vwAuthorityPolicy,AuthorityPolicy_IsDeleted,bit,1,0
reporting,vwAuthorityPolicy,AuthorityPolicy_DeleterUserId,bigint,8,1
reporting,vwAuthorityPolicy,AuthorityPolicy_DeletionTime,datetime2,8,1
reporting,vwAuthorityPolicy,AuthorityPolicy_TenantId,int,4,0
reporting,vwAuthorityPolicy,AuthorityPolicy_AuthorityId,int,4,0
reporting,vwAuthorityPolicy,AuthorityPolicy_PolicyId,bigint,8,0
reporting,vwAuthorityPolicy,AuthorityPolicy_SimilarityPercentage,float,8,1
analytics,vEntityTransfer,Source_TenantId,int,4,0
analytics,vEntityTransfer,Source_EntityId,bigint,8,0
analytics,vEntityTransfer,Transferred_Date,datetime2,8,0
analytics,vEntityTransfer,Transferred_By,nvarchar,194,1
analytics,vEntityTransfer,Destination_TenantId,int,4,0
analytics,vEntityTransfer,Destination_TenantName,nvarchar,256,0
analytics,vEntityTransfer,Destination_EntityId,bigint,8,1
reporting,dim_authority,Tenant_Id,int,4,1
reporting,dim_authority,Authority_Id,int,4,0
reporting,dim_authority,Authority_Name,varchar,200,1
reporting,dim_authority,Authority_NameLabel,nvarchar,-1,1
reporting,dim_authority,Method,varchar,12,1
reporting,vwMappedAuthorityZero_source,Assessment_Id,bigint,8,0
reporting,vwMappedAuthorityZero_source,Tenant_Id,int,4,1
reporting,vwMappedAuthorityZero_source,Direct_AuthorityId,int,4,1
reporting,vwMappedAuthorityZero_source,Mapped_AuthorityId,int,4,1
reporting,vwMappedAuthorityZero_source,Mapped_AuthorityName,varchar,200,1
reporting,vwAssessmentLinkedRisks,TenantName,nvarchar,256,0
reporting,vwAssessmentLinkedRisks,TenantVendor_Name,nvarchar,-1,1
reporting,vwAssessmentLinkedRisks,Assessment_Id,bigint,8,0
reporting,vwAssessmentLinkedRisks,Assessment_CreationTime,datetime2,8,0
reporting,vwAssessmentLinkedRisks,Assessment_CreatorUserId,bigint,8,1
reporting,vwAssessmentLinkedRisks,Assessment_LastModificationTime,datetime2,8,1
reporting,vwAssessmentLinkedRisks,Assessment_LastModifierUserId,bigint,8,1
reporting,vwAssessmentLinkedRisks,Assessment_DeleterUserId,bigint,8,1
reporting,vwAssessmentLinkedRisks,Assessment_DeletionTime,datetime2,8,1
reporting,vwAssessmentLinkedRisks,Assessment_TenantId,int,4,1
reporting,vwAssessmentLinkedRisks,Assessment_Name,nvarchar,-1,1
reporting,vwAssessmentLinkedRisks,LinkedRiskName,nvarchar,-1,1
reporting,vwAssessmentLinkedRisks,Assessment_Status,int,4,0
reporting,vwAssessmentLinkedRisks,Assessment_StatusCode,varchar,11,0
reporting,vwAssessmentLinkedRisks,Assessment_Description,nvarchar,-1,1
reporting,vwAssessmentLinkedRisks,Assessment_DueDate,datetime2,8,1
reporting,vwAssessmentLinkedRisks,Assessment_TenantVendorId,bigint,8,1
reporting,vwAssessmentLinkedRisks,Assessment_PublishedDate,datetime2,8,1
reporting,vwAssessmentLinkedRisks,Assessment_EndPage,nvarchar,-1,1
reporting,vwAssessmentLinkedRisks,Assessment_Introduction,nvarchar,-1,1
reporting,vwAssessmentLinkedRisks,Assessment_TypeId,int,4,1
reporting,vwAssessmentLinkedRisks,Assessment_QuestionType,int,4,0
reporting,vwAssessmentLinkedRisks,Assessment_QuestionTypeCode,varchar,16,0
reporting,vwAssessmentLinkedRisks,Assessment_CreatedFromTemplateId,bigint,8,1
reporting,vwAssessmentLinkedRisks,Assessment_BulkSendAssessmentLogId,bigint,8,1
reporting,vwAssessmentLinkedRisks,Assessment_HasPeriod,bit,1,1
reporting,vwAssessmentLinkedRisks,Assessment_Period,int,4,1
reporting,vwAssessmentLinkedRisks,Assessment_PeriodicAssessmentId,bigint,8,1
reporting,vwAssessmentLinkedRisks,Assessment_PeriodStartDate,datetime2,8,1
reporting,vwAssessmentLinkedRisks,Assessment_ReAssessmentParentId,bigint,8,1
reporting,vwAssessmentLinkedRisks,Assessment_ReAssessmentRootId,bigint,8,1
reporting,vwAssessmentLinkedRisks,Assessment_ReAssessmentVersion,int,4,1
reporting,vwAssessmentLinkedRisks,Assessment_PublishedById,bigint,8,1
reporting,vwAssessmentLinkedRisks,Assessment_ClosedDate,datetime2,8,1
reporting,vwAssessmentLinkedRisks,Assessment_ClosedReason,nvarchar,-1,1
reporting,vwAssessmentLinkedRisks,Assessment_ResponseCompletedDate,datetime2,8,1
reporting,vwAssessmentLinkedRisks,Assessment_ResponseStartedDate,datetime2,8,1
reporting,vwAssessmentLinkedRisks,Assessment_ReviewedDate,datetime2,8,1
reporting,vwAssessmentLinkedRisks,Assessment_AssessmentVersion,int,4,1
reporting,vwAssessmentLinkedRisks,Assessment_CreatedFromAssessmentId,bigint,8,1
reporting,vwAssessmentLinkedRisks,Assessment_WorkFlowId,int,4,0
reporting,vwAssessmentLinkedRisks,Assessment_Workflow,varchar,11,0
reporting,vwAssessmentLinkedRisks,Assessment_IsLocked,bit,1,0
reporting,vwAssessmentLinkedRisks,Assessment_CreatedFromMethod,int,4,1
reporting,vwAssessmentLinkedRisks,Assessment_CreatedFromTemplateStatus,int,4,1
reporting,vwAssessmentLinkedRisks,Assessment_IsLockedForClients,bit,1,0
reporting,vwAssessmentLinkedRisks,Assessment_NameVarChar,varchar,200,1
reporting,vwAssessmentLinkedRisks,Assessment_CreatedFromOnboardingFormId,bigint,8,1
reporting,vwAssessmentLinkedRisks,Assessment_IsAutomatedAssessment,bit,1,0
dbo,v_sdo_AssessmentsDomainProvisionResponseData,Tenant_Id,int,4,0
dbo,v_sdo_AssessmentsDomainProvisionResponseData,AssessmentCustomField_UniqueId,uniqueidentifier,16,0
dbo,v_sdo_AssessmentsDomainProvisionResponseData,Assessment_Id,bigint,8,0
dbo,v_sdo_AssessmentsDomainProvisionResponseData,Requirement_Id,int,4,0
dbo,v_sdo_AssessmentsDomainProvisionResponseData,Response_Field_Type,varchar,19,1
dbo,v_sdo_AssessmentsDomainProvisionResponseData,Response_Field,nvarchar,-1,1
dbo,v_sdo_AssessmentsDomainProvisionResponseData,Response_Field_Value,nvarchar,-1,1
reporting,vwRiskActivity,RiskActivity_Id,int,4,0
reporting,vwRiskActivity,RiskActivity_CreationTime,datetime2,8,0
reporting,vwRiskActivity,RiskActivity_CreatorUserId,bigint,8,1
reporting,vwRiskActivity,RiskActivity_LastModificationTime,datetime2,8,1
reporting,vwRiskActivity,RiskActivity_LastModifierUserId,bigint,8,1
reporting,vwRiskActivity,RiskActivity_IsDeleted,bit,1,0
reporting,vwRiskActivity,RiskActivity_DeleterUserId,bigint,8,1
reporting,vwRiskActivity,RiskActivity_DeletionTime,datetime2,8,1
reporting,vwRiskActivity,RiskActivity_Type,int,4,0
reporting,vwRiskActivity,RiskActivity_RiskId,int,4,0
reporting,vwRiskActivity,RiskActivity_UserId,bigint,8,1
reporting,vwRiskActivity,RiskActivity_TenantId,int,4,0
reporting,vwRiskActivity,RiskActivity_ActivityDataStr,nvarchar,8000,1
reporting,vwRiskActivity,RiskActivity_RootRiskId,int,4,1
reporting,vwAuthorityProvision,AuthorityProvision_Id,int,4,0
reporting,vwAuthorityProvision,AuthorityProvision_TenantId,int,4,1
reporting,vwAuthorityProvision,AuthorityProvision_Name,varchar,200,1
reporting,vwAuthorityProvision,AuthorityProvision_ReferenceId,varchar,200,1
reporting,vwAuthorityProvision,AuthorityProvision_Description,nvarchar,8000,1
reporting,vwAuthorityProvision,AuthorityProvision_URL,nvarchar,8000,1
reporting,vwAuthorityProvision,AuthorityProvision_AuthorityId,int,4,0
reporting,vwAuthorityProvision,AuthorityProvision_CustomDataJson,nvarchar,-1,1
reporting,vwAuthorityProvision,AuthorityProvision_Order,int,4,0
reporting,vwAuthorityProvision,AuthorityProvision_UpdateTime,datetime2,8,1
reporting,vwAuthorityProvision,AuthorityProvision_CustomFieldId,int,4,1
reporting,vwAuthorityProvision,AuthorityProvision_CustomFieldName,nvarchar,-1,1
reporting,vwAuthorityProvision,AuthorityProvision_CustomValueTypeId,int,4,1
reporting,vwAuthorityProvision,AuthorityProvision_CustomValue,nvarchar,-1,1
reporting,vwAuthorityProvision,AuthorityProvision_pk,bigint,8,1
analytics,vIssueAttachment,TenantId,int,4,0
analytics,vIssueAttachment,Issue_Id,bigint,8,0
analytics,vIssueAttachment,IssueAttachment_Id,bigint,8,0
analytics,vIssueAttachment,IssueAttachment_Name,nvarchar,-1,1
analytics,vIssueAttachment,IssueAttachment_UploadTime,datetime2,8,0
analytics,vIssueAttachment,IssueAttachment_UserId,bigint,8,1
analytics,vIssueAttachment,IssueAttachment_UserName,nvarchar,194,1
reporting,dim_provision,Provision_Id,int,4,1
reporting,dim_provision,Provision_Name,nvarchar,-1,1
reporting,dim_provision,Provision_ReferenceId,nvarchar,-1,1
reporting,dim_provision,Authority_Id,int,4,0
reporting,dim_provision,Authority_Name,varchar,210,1
reporting,dim_provision,Authority_NameLabel,nvarchar,-1,1
reporting,dim_provision,Tenant_Id,int,4,1
reporting,vwThirdPartyAssessmentList,Tenant_Id,int,4,0
